Date,Store ID,Category,Units Sold,Sales Amount,Total Cost,Gross Margin,Variance Last Year %
2024-04-20,S003,Mens,10,1266.32,600.87,665.45,0.1316
2024-04-20,S004,Kids,18,1023.25,699.02,324.23,-0.0506
2024-04-20,S005,Womens,10,521.42,300.75,220.67,0.1645
2024-04-20,S006,Mens,15,1923.36,1145.45,777.91,-0.0505
2024-04-20,S007,Shoes,12,197.32,110.46,86.86,0.1873
2024-04-20,S008,Womens,15,1039.37,494.32,545.05,-0.1254
2024-04-20,S009,Home,16,1001.26,629.05,372.21,-0.0869
2024-04-20,S010,Shoes,10,361.47,248.77,112.7,0.0122
2024-04-20,S011,Kids,9,152.26,74.36,77.9,0.0185
2024-04-20,S012,Home,24,2014.8,1135.85,878.95,0.1569
2024-04-20,S013,Electronics,10,752.03,380.65,371.38,0.1407
2024-04-20,S014,Shoes,13,464.03,314.93,149.1,-0.1242
2024-04-20,S015,Mens,24,967.02,655.03,311.99,0.058
2024-04-20,S016,Electronics,22,460.4,282.42,177.98,0.1596
2024-04-20,S017,Mens,4,326.49,163.68,162.81,0.1449
2024-04-20,S018,Womens,13,627.21,423.9,203.31,-0.1083
2024-04-20,S019,Womens,2,262.27,163.13,99.14,0.2255
2024-04-20,S020,Womens,24,977.08,547.69,429.39,-0.1214
2024-04-21,S001,Womens,13,874.3,516.41,357.89,0.1712
2024-04-21,S002,Shoes,17,364.2,198.99,165.21,-0.0867
2024-04-21,S003,Electronics,2,58.55,36.08,22.47,-0.0355
2024-04-21,S004,Kids,5,707.04,321.44,385.6,0.0251
2024-04-21,S005,Mens,3,240.86,138.56,102.3,-0.0213
2024-04-21,S006,Home,23,1513.68,935.55,578.13,0.163
2024-04-21,S007,Womens,7,405.47,236.38,169.09,0.0545
2024-04-21,S008,Home,14,1114.52,696.33,418.19,0.2187
2024-04-21,S009,Mens,21,869.44,530.72,338.72,0.1769
2024-04-21,S010,Electronics,9,444.83,229.37,215.46,-0.1343
2024-04-21,S011,Shoes,17,1963.87,907.07,1056.8,-0.0623
2024-04-21,S012,Home,22,2654.48,1496.67,1157.81,0.1292
2024-04-21,S013,Electronics,22,1512.5,899.93,612.57,0.2292
2024-04-21,S014,Shoes,7,555.28,295.09,260.19,0.1387
2024-04-21,S015,Home,14,1759.55,1035.47,724.08,0.0302
2024-04-21,S016,Mens,14,694.68,314.36,380.32,-0.0401
2024-04-21,S017,Kids,14,1457.06,771.9,685.16,0.1569
2024-04-21,S018,Mens,3,409.6,237.87,171.73,-0.1042
2024-04-21,S019,Womens,8,343.3,171.62,171.68,0.0525
2024-04-21,S020,Kids,14,536.23,241.66,294.57,0.0304
2024-04-22,S001,Mens,24,2157.91,1072.5,1085.41,0.1939
2024-04-22,S002,Shoes,8,278.55,158.7,119.85,-0.143
2024-04-22,S003,Kids,4,99.73,60.56,39.17,0.1672
2024-04-22,S004,Electronics,10,1114.02,706.27,407.75,-0.0947
2024-04-22,S005,Mens,24,2157.23,1281.01,876.22,-0.0976
2024-04-22,S006,Home,12,614.62,405.96,208.66,-0.0246
2024-04-22,S007,Electronics,6,437.14,276.12,161.02,0.054
2024-04-22,S008,Womens,3,303.32,137.2,166.12,-0.1368
2024-04-22,S009,Home,21,1067.32,663.86,403.46,0.167
2024-04-22,S010,Electronics,9,1268.33,680.2,588.13,-0.1074
2024-04-22,S011,Kids,12,1111.84,774.19,337.65,-0.051
2024-04-22,S012,Shoes,1,24.44,14.91,9.53,0.2257
2024-04-22,S013,Kids,23,2598.52,1596.18,1002.34,0.1429
2024-04-22,S014,Kids,11,1383.44,638.01,745.43,0.1522
2024-04-22,S015,Kids,8,947.31,506.53,440.78,-0.0797
2024-04-22,S016,Kids,24,2932.03,1660.15,1271.88,0.065
2024-04-22,S017,Home,21,1478.11,704.53,773.58,0.2124
2024-04-22,S018,Womens,20,2832.29,1658.56,1173.73,0.1574
2024-04-22,S019,Home,21,913.63,525.82,387.81,-0.142
2024-04-22,S020,Womens,20,1696.98,769.99,926.99,-0.0442
2024-04-23,S001,Shoes,20,1847.5,1258.96,588.54,0.1081
2024-04-23,S002,Kids,4,187.94,121.04,66.9,0.2386
2024-04-23,S003,Mens,14,787.12,438.66,348.46,-0.0281
2024-04-23,S004,Mens,13,1926.1,1123.68,802.42,-0.1048
2024-04-23,S005,Shoes,18,882.0,568.3,313.7,0.2328
2024-04-23,S006,Home,3,248.19,128.73,119.46,0.1095
2024-04-23,S007,Electronics,10,1314.86,747.96,566.9,0.2478
2024-04-23,S008,Electronics,20,2681.85,1592.26,1089.59,0.0092
2024-04-23,S009,Womens,16,266.19,136.37,129.82,0.1375
2024-04-23,S010,Electronics,10,1387.17,641.57,745.6,-0.0879
2024-04-23,S011,Womens,22,681.49,476.44,205.05,0.1649
2024-04-23,S012,Shoes,20,2523.04,1564.67,958.37,0.166
2024-04-23,S013,Electronics,17,449.45,272.25,177.2,-0.1473
2024-04-23,S014,Home,7,959.26,558.18,401.08,0.1444
2024-04-23,S015,Shoes,15,2147.91,1433.38,714.53,0.0433
2024-04-23,S016,Electronics,23,826.09,547.09,279.0,0.0586
2024-04-23,S017,Womens,6,742.87,462.99,279.88,-0.148
2024-04-23,S018,Shoes,5,208.3,141.16,67.14,-0.0802
2024-04-23,S019,Home,18,2000.62,1190.26,810.36,-0.0813
2024-04-23,S020,Home,13,1066.01,591.2,474.81,0.1614
2024-04-24,S001,Mens,17,2142.12,1265.28,876.84,0.2358
2024-04-24,S002,Kids,16,1039.08,540.05,499.03,-0.0778
2024-04-24,S003,Electronics,12,316.52,206.68,109.84,0.1376
2024-04-24,S004,Home,16,2332.87,1384.14,948.73,-0.0619
2024-04-24,S005,Womens,13,1498.49,829.53,668.96,0.0394
2024-04-24,S006,Home,21,2951.39,1581.6,1369.79,0.2354
2024-04-24,S007,Womens,22,2202.65,1310.48,892.17,-0.002
2024-04-24,S008,Womens,16,449.42,270.37,179.05,0.0306
2024-04-24,S009,Mens,14,441.56,222.11,219.45,-0.1382
2024-04-24,S010,Mens,16,840.12,560.76,279.36,0.092
2024-04-24,S011,Electronics,3,279.47,170.98,108.49,0.1248
2024-04-24,S012,Home,12,1099.8,764.8,335.0,0.2093
2024-04-24,S013,Home,23,682.23,387.64,294.59,0.1209
2024-04-24,S014,Electronics,14,1983.93,919.5,1064.43,-0.1451
2024-04-24,S015,Home,13,702.81,360.81,342.0,-0.0176
2024-04-24,S016,Shoes,2,168.09,94.14,73.95,0.055
2024-04-24,S017,Mens,19,1277.99,655.39,622.6,-0.0835
2024-04-24,S018,Home,11,1266.58,809.57,457.01,0.1168
2024-04-24,S019,Home,19,1793.44,1062.92,730.52,0.0437
2024-04-24,S020,Mens,24,1953.4,1155.17,798.23,0.1362
2024-04-25,S001,Mens,14,466.82,217.84,248.98,0.2404
2024-04-25,S002,Mens,15,347.38,194.82,152.56,-0.0755
2024-04-25,S003,Kids,2,254.15,174.77,79.38,0.1037
2024-04-25,S004,Home,24,2314.77,1222.2,1092.57,0.2139
2024-04-25,S005,Kids,22,1987.95,1056.0,931.95,-0.0326
2024-04-25,S006,Shoes,7,530.61,281.9,248.71,0.0384
2024-04-25,S007,Electronics,6,190.94,126.86,64.08,0.209
2024-04-25,S008,Mens,5,243.92,151.65,92.27,0.1471
2024-04-25,S009,Mens,5,692.25,441.51,250.74,0.2234
2024-04-25,S010,Shoes,9,1276.29,691.91,584.38,-0.1284
2024-04-25,S011,Womens,11,1209.71,725.19,484.52,0.046
2024-04-25,S012,Mens,11,1092.53,605.49,487.04,0.0741
2024-04-25,S013,Electronics,21,3053.77,1835.4,1218.37,0.1497
2024-04-25,S014,Home,8,133.03,61.0,72.03,0.1309
2024-04-25,S015,Electronics,23,2143.97,1073.21,1070.76,-0.0419
2024-04-25,S016,Electronics,17,2493.93,1506.5,987.43,0.2245
2024-04-25,S017,Mens,19,2577.21,1347.57,1229.64,0.0751
2024-04-25,S018,Shoes,17,578.07,292.63,285.44,0.0733
2024-04-25,S019,Kids,14,648.73,292.08,356.65,0.1529
2024-04-25,S020,Home,16,2151.33,1344.34,806.99,0.0363
2024-04-26,S001,Home,24,803.62,430.14,373.48,-0.0749
2024-04-26,S002,Shoes,2,276.98,161.82,115.16,0.1411
2024-04-26,S003,Electronics,18,828.81,403.66,425.15,0.1115
2024-04-26,S004,Shoes,20,2330.82,1342.31,988.51,0.2076
2024-04-26,S005,Kids,13,1611.94,981.51,630.43,-0.0285
2024-04-26,S006,Shoes,19,988.16,494.74,493.42,0.0269
2024-04-26,S007,Kids,15,2206.45,1317.49,888.96,0.0728
2024-04-26,S008,Shoes,22,2148.56,1351.54,797.02,0.0167
2024-04-26,S009,Kids,17,1747.33,922.8,824.53,-0.0108
2024-04-26,S010,Home,9,1323.97,915.34,408.63,0.0165
2024-04-26,S011,Womens,17,808.57,397.84,410.73,0.2388
2024-04-26,S012,Mens,8,1179.93,630.6,549.33,0.1312
2024-04-26,S013,Shoes,15,753.93,435.75,318.18,-0.0222
2024-04-26,S014,Womens,14,706.84,324.4,382.44,0.1318
2024-04-26,S015,Kids,14,687.35,424.26,263.09,0.1488
2024-04-26,S016,Kids,21,2453.39,1116.61,1336.78,-0.0502
2024-04-26,S017,Shoes,24,409.29,272.3,136.99,-0.0918
2024-04-26,S018,Mens,14,239.41,146.4,93.01,0.0239
2024-04-26,S019,Mens,24,2381.58,1345.78,1035.8,-0.1342
2024-04-26,S020,Home,24,2463.06,1457.62,1005.44,0.0714
2024-04-27,S001,Mens,13,1018.63,693.85,324.78,0.009
2024-04-27,S002,Electronics,20,2405.51,1553.91,851.6,0.0577
2024-04-27,S003,Womens,20,1356.72,911.95,444.77,-0.0539
2024-04-27,S004,Shoes,16,354.74,230.19,124.55,0.0168
2024-04-27,S005,Home,22,1018.42,687.79,330.63,0.1836
2024-04-27,S006,Home,7,887.52,490.7,396.82,0.0575
2024-04-27,S007,Womens,20,1392.44,781.67,610.77,0.1995
2024-04-27,S008,Womens,2,35.72,18.11,17.61,0.0402
2024-04-27,S009,Shoes,15,1967.25,1151.89,815.36,0.1259
2024-04-27,S010,Kids,8,594.83,334.04,260.79,0.0144
2024-04-27,S011,Mens,12,585.72,394.05,191.67,-0.0168
2024-04-27,S012,Kids,19,532.65,241.48,291.17,0.0191
2024-04-27,S013,Electronics,18,322.6,187.11,135.49,0.122
2024-04-27,S014,Home,16,1235.59,785.72,449.87,0.2443
2024-04-27,S015,Kids,19,913.01,574.41,338.6,0.0892
2024-04-27,S016,Home,19,1109.55,543.58,565.97,-0.0679
2024-04-27,S017,Kids,16,601.14,274.79,326.35,0.1017
2024-04-27,S018,Womens,6,641.55,432.6,208.95,0.2063
2024-04-27,S019,Shoes,23,2519.17,1449.97,1069.2,-0.0835
2024-04-27,S020,Electronics,18,978.53,509.56,468.97,-0.0547
2024-04-28,S001,Electronics,13,1718.28,1044.27,674.01,0.0392
2024-04-28,S002,Womens,18,740.79,381.83,358.96,0.055
2024-04-28,S003,Electronics,8,1049.35,596.49,452.86,0.1698
2024-04-28,S004,Electronics,12,1432.41,763.72,668.69,0.1826
2024-04-28,S005,Kids,7,621.06,312.7,308.36,0.0402
2024-04-28,S006,Home,19,969.09,670.36,298.73,-0.086
2024-04-28,S007,Electronics,13,1667.53,1138.68,528.85,-0.021
2024-04-28,S008,Electronics,12,832.68,569.39,263.29,-0.1453
2024-04-28,S009,Shoes,22,877.27,441.5,435.77,-0.0416
2024-04-28,S010,Electronics,7,591.18,371.48,219.7,0.2205
2024-04-28,S011,Home,3,431.52,293.58,137.94,-0.1284
2024-04-28,S012,Home,10,1201.78,756.83,444.95,0.0487
2024-04-28,S013,Home,20,431.13,259.08,172.05,0.1702
2024-04-28,S014,Mens,15,1148.13,731.6,416.53,0.1169
2024-04-28,S015,Womens,8,582.1,276.3,305.8,0.0976
2024-04-28,S016,Shoes,23,1966.97,888.69,1078.28,-0.0234
2024-04-28,S017,Home,22,1767.6,1227.72,539.88,0.1996
2024-04-28,S018,Home,22,1075.43,682.49,392.94,0.1724
2024-04-28,S019,Kids,6,152.88,96.06,56.82,-0.1486
2024-04-28,S020,Kids,12,187.04,114.34,72.7,0.017
2024-04-29,S001,Mens,9,1243.93,619.73,624.2,0.0057
2024-04-29,S002,Kids,24,1908.32,965.37,942.95,0.1322
2024-04-29,S003,Electronics,22,2707.53,1390.18,1317.35,0.019
2024-04-29,S004,Shoes,7,161.35,105.38,55.97,-0.0297
2024-04-29,S005,Home,21,1137.41,686.27,451.14,-0.0085
2024-04-29,S006,Shoes,2,40.24,19.59,20.65,0.2168
2024-04-29,S007,Shoes,6,722.22,376.78,345.44,0.011
2024-04-29,S008,Mens,9,307.6,192.62,114.98,0.212
2024-04-29,S009,Mens,16,1294.28,882.51,411.77,0.0584
2024-04-29,S010,Mens,16,1489.19,926.73,562.46,-0.1072
2024-04-29,S011,Womens,3,297.16,182.22,114.94,0.1578
2024-04-29,S012,Shoes,4,460.42,276.19,184.23,-0.127
2024-04-29,S013,Kids,8,533.73,284.26,249.47,0.0292
2024-04-29,S014,Home,14,849.36,553.8,295.56,-0.1002
2024-04-29,S015,Womens,6,497.61,281.74,215.87,0.249
2024-04-29,S016,Kids,14,310.22,158.45,151.77,0.1682
2024-04-29,S017,Mens,17,2217.43,1362.7,854.73,0.0238
2024-04-29,S018,Kids,21,369.57,242.55,127.02,-0.0929
2024-04-29,S019,Electronics,12,1627.04,1092.71,534.33,0.0667
2024-04-29,S020,Mens,21,1861.1,861.32,999.78,0.1482
2024-04-30,S001,Womens,24,1731.58,1050.28,681.3,-0.0353
2024-04-30,S002,Shoes,12,1166.07,641.16,524.91,0.108
2024-04-30,S003,Kids,18,924.33,552.42,371.91,0.0941
2024-04-30,S004,Womens,15,1364.87,938.47,426.4,-0.121
2024-04-30,S005,Home,24,987.08,580.86,406.22,0.0031
2024-04-30,S006,Home,6,241.8,135.91,105.89,0.0904
2024-04-30,S007,Shoes,21,2528.98,1669.41,859.57,-0.0206
2024-04-30,S008,Kids,7,202.88,133.79,69.09,-0.0889
2024-04-30,S009,Electronics,16,1626.23,923.67,702.56,0.2132
2024-04-30,S010,Shoes,24,1290.37,742.2,548.17,0.0324
2024-04-30,S011,Electronics,16,2251.09,1363.84,887.25,-0.0125
2024-04-30,S012,Shoes,7,477.57,295.75,181.82,0.0404
2024-04-30,S013,Womens,22,2494.84,1716.76,778.08,0.184
2024-04-30,S014,Womens,10,1249.47,705.69,543.78,-0.0493
2024-04-30,S015,Electronics,6,106.39,61.81,44.58,0.052
2024-04-30,S016,Shoes,5,732.47,496.51,235.96,-0.0853
2024-04-30,S017,Womens,7,154.22,86.21,68.01,0.0993
2024-04-30,S018,Shoes,24,2571.77,1291.26,1280.51,0.0347
2024-04-30,S019,Mens,17,1004.87,577.48,427.39,0.2334
2024-04-30,S020,Womens,19,2202.95,1130.3,1072.65,0.0159
2024-05-01,S001,Electronics,17,2202.89,996.79,1206.1,0.2248
2024-05-01,S002,Mens,13,759.84,388.75,371.09,-0.1464
2024-05-01,S003,Home,16,537.49,324.13,213.36,-0.0834
2024-05-01,S004,Mens,13,1006.8,604.43,402.37,0.1659
2024-05-01,S005,Home,19,454.11,264.73,189.38,-0.1251
2024-05-01,S006,Womens,24,2690.25,1803.62,886.63,0.1058
2024-05-01,S007,Womens,17,1005.41,563.66,441.75,0.1088
2024-05-01,S008,Womens,5,493.69,289.33,204.36,0.1459
2024-05-01,S009,Mens,8,767.05,535.43,231.62,-0.1142
2024-05-01,S010,Electronics,18,2371.36,1331.2,1040.16,0.1356
2024-05-01,S011,Shoes,21,437.27,259.51,177.76,0.1914
2024-05-01,S012,Mens,20,1116.44,724.49,391.95,-0.0157
2024-05-01,S013,Womens,19,2746.3,1642.37,1103.93,0.1778
2024-05-01,S014,Home,11,263.62,129.89,133.73,-0.0256
2024-05-01,S015,Mens,3,311.81,188.89,122.92,0.0478
2024-05-01,S016,Kids,13,865.38,507.02,358.36,0.0372
2024-05-01,S017,Kids,7,174.03,94.77,79.26,0.134
2024-05-01,S018,Womens,18,556.4,383.67,172.73,-0.1136
2024-05-01,S019,Shoes,22,468.34,293.31,175.03,0.1901
2024-05-01,S020,Electronics,22,2083.19,1265.54,817.65,0.1882
2024-05-02,S001,Shoes,2,125.65,85.0,40.65,0.2104
2024-05-02,S002,Home,14,1828.12,953.88,874.24,-0.0765
2024-05-02,S003,Home,7,950.19,429.93,520.26,0.1211
2024-05-02,S004,Electronics,10,367.41,194.82,172.59,-0.06
2024-05-02,S005,Shoes,6,546.11,326.8,219.31,0.1058
2024-05-02,S006,Womens,6,104.48,55.76,48.72,-0.0765
2024-05-02,S007,Home,2,45.31,26.78,18.53,-0.0657
2024-05-02,S008,Womens,1,138.02,76.04,61.98,-0.0669
2024-05-02,S009,Electronics,14,255.68,134.64,121.04,0.1165
2024-05-02,S010,Kids,9,558.15,305.52,252.63,0.0545
2024-05-02,S011,Home,4,552.07,377.22,174.85,0.049
2024-05-02,S012,Shoes,7,208.74,123.84,84.9,-0.1405
2024-05-02,S013,Mens,17,2178.58,1266.41,912.17,-0.0667
2024-05-02,S014,Mens,24,2158.47,1371.95,786.52,-0.062
2024-05-02,S015,Electronics,2,128.29,88.5,39.79,0.0276
2024-05-02,S016,Kids,9,1064.01,523.47,540.54,0.0178
2024-05-02,S017,Womens,8,396.8,230.99,165.81,-0.0337
2024-05-02,S018,Shoes,9,706.4,398.91,307.49,0.2435
2024-05-02,S019,Kids,2,127.82,67.7,60.12,0.2079
2024-05-02,S020,Home,5,480.01,237.7,242.31,0.0664
2024-05-03,S001,Mens,14,1099.25,507.84,591.41,0.2028
2024-05-03,S002,Mens,16,1512.12,733.07,779.05,-0.1486
2024-05-03,S003,Shoes,9,637.37,360.4,276.97,-0.0474
2024-05-03,S004,Electronics,17,671.56,304.55,367.01,0.1587
2024-05-03,S005,Kids,20,1832.21,1259.97,572.24,0.0891
2024-05-03,S006,Womens,13,629.1,398.16,230.94,0.0258
2024-05-03,S007,Shoes,2,153.1,71.62,81.48,0.1695
2024-05-03,S008,Home,22,444.69,214.37,230.32,-0.0601
2024-05-03,S009,Electronics,21,517.56,237.1,280.46,0.1478
2024-05-03,S010,Shoes,4,159.56,89.48,70.08,-0.0837
2024-05-03,S011,Shoes,16,1036.78,682.4,354.38,-0.0195
2024-05-03,S012,Kids,17,470.52,289.3,181.22,-0.0233
2024-05-03,S013,Womens,6,200.36,135.14,65.22,-0.053
2024-05-03,S014,Shoes,14,2005.84,1192.71,813.13,-0.0037
2024-05-03,S015,Mens,14,831.96,394.11,437.85,0.2487
2024-05-03,S016,Mens,24,1638.6,889.95,748.65,0.0323
2024-05-03,S017,Womens,4,358.53,163.58,194.95,0.0916
2024-05-03,S018,Kids,18,1155.01,580.37,574.64,0.1605
2024-05-03,S019,Kids,20,906.83,452.32,454.51,-0.0838
2024-05-03,S020,Home,1,45.91,26.7,19.21,0.0306
2024-05-04,S001,Kids,6,800.5,533.88,266.62,0.0304
2024-05-04,S002,Womens,22,2476.26,1313.25,1163.01,0.1398
2024-05-04,S003,Womens,17,1738.8,861.86,876.94,0.1502
2024-05-04,S004,Electronics,21,2327.55,1075.25,1252.3,0.0131
2024-05-04,S005,Electronics,17,2080.18,1264.11,816.07,0.085
2024-05-04,S006,Womens,6,480.79,288.16,192.63,0.039
2024-05-04,S007,Shoes,5,367.75,184.08,183.67,-0.0644
2024-05-04,S008,Shoes,15,834.44,531.73,302.71,0.1677
2024-05-04,S009,Mens,14,2022.59,1164.2,858.39,0.2168
2024-05-04,S010,Kids,11,1237.81,583.33,654.48,-0.062
2024-05-04,S011,Home,21,2761.01,1593.85,1167.16,0.0233
2024-05-04,S012,Electronics,8,261.15,128.84,132.31,-0.0136
2024-05-04,S013,Shoes,22,1365.65,875.26,490.39,-0.1112
2024-05-04,S014,Mens,21,2688.58,1254.76,1433.82,0.2269
2024-05-04,S015,Mens,12,448.91,235.78,213.13,0.0658
2024-05-04,S016,Home,5,291.84,157.33,134.51,-0.0475
2024-05-04,S017,Electronics,22,3148.13,1916.78,1231.35,-0.0876
2024-05-04,S018,Electronics,8,899.78,554.82,344.96,-0.0961
2024-05-04,S019,Kids,4,117.65,76.96,40.69,0.1121
2024-05-04,S020,Womens,4,245.23,121.65,123.58,-0.1074
2024-05-05,S001,Kids,14,587.34,273.09,314.25,0.2347
2024-05-05,S002,Mens,14,1715.68,790.83,924.85,0.0768
2024-05-05,S003,Shoes,21,2503.52,1150.63,1352.89,0.0107
2024-05-05,S004,Mens,17,924.17,445.64,478.53,0.1921
2024-05-05,S005,Mens,18,2548.92,1181.19,1367.73,0.0504
2024-05-05,S006,Womens,14,1392.87,903.13,489.74,-0.0378
2024-05-05,S007,Kids,5,553.39,267.62,285.77,0.1756
2024-05-05,S008,Shoes,2,154.29,73.91,80.38,0.1192
2024-05-05,S009,Mens,18,364.0,232.37,131.63,0.06
2024-05-05,S010,Mens,18,1781.87,1062.54,719.33,-0.0376
2024-05-05,S011,Mens,5,280.27,157.63,122.64,0.0675
2024-05-05,S012,Shoes,14,1971.79,1071.93,899.86,-0.1177
2024-05-05,S013,Home,6,576.16,333.26,242.9,0.1278
2024-05-05,S014,Kids,24,1281.91,839.4,442.51,-0.118
2024-05-05,S015,Electronics,13,356.28,234.65,121.63,-0.0057
2024-05-05,S016,Home,1,55.87,32.05,23.82,-0.0972
2024-05-05,S017,Womens,19,1604.39,958.13,646.26,0.1659
2024-05-05,S018,Home,4,388.73,214.95,173.78,0.0395
2024-05-05,S019,Electronics,5,178.69,88.45,90.24,0.0234
2024-05-05,S020,Home,8,437.44,224.62,212.82,0.098
2024-05-06,S001,Home,18,416.34,195.83,220.51,0.1072
2024-05-06,S002,Mens,18,294.48,167.93,126.55,0.0158
2024-05-06,S003,Mens,3,418.9,272.81,146.09,-0.058
2024-05-06,S004,Home,20,1303.1,654.45,648.65,0.1601
2024-05-06,S005,Electronics,7,158.0,94.46,63.54,0.1933
2024-05-06,S006,Home,13,1287.16,792.14,495.02,-0.0256
2024-05-06,S007,Mens,11,669.15,414.9,254.25,-0.1267
2024-05-06,S008,Kids,15,2212.91,1189.48,1023.43,-0.0458
2024-05-06,S009,Womens,20,518.29,346.6,171.69,0.1935
2024-05-06,S010,Kids,5,549.12,323.58,225.54,0.1912
2024-05-06,S011,Mens,13,1114.05,636.5,477.55,-0.0084
2024-05-06,S012,Shoes,18,1671.89,1027.17,644.72,-0.0722
2024-05-06,S013,Womens,22,1552.32,760.15,792.17,0.2191
2024-05-06,S014,Mens,24,3255.94,2184.6,1071.34,-0.0232
2024-05-06,S015,Shoes,4,434.01,259.56,174.45,0.2015
2024-05-06,S016,Electronics,8,1098.59,530.27,568.32,0.0785
2024-05-06,S017,Womens,5,615.93,287.98,327.95,0.1256
2024-05-06,S018,Home,9,1150.37,734.82,415.55,0.1512
2024-05-06,S019,Electronics,19,2569.76,1534.21,1035.55,0.217
2024-05-06,S020,Womens,10,833.05,421.18,411.87,0.0679
2024-05-07,S001,Mens,11,1456.49,901.53,554.96,0.2475
2024-05-07,S002,Kids,20,949.82,635.7,314.12,0.0081
2024-05-07,S003,Mens,21,2934.76,1812.52,1122.24,0.2225
2024-05-07,S004,Mens,13,1867.54,1168.51,699.03,-0.1332
2024-05-07,S005,Home,17,1366.87,772.39,594.48,0.0766
2024-05-07,S006,Womens,15,1175.06,772.93,402.13,-0.1438
2024-05-07,S007,Womens,7,119.81,66.43,53.38,-0.1157
2024-05-07,S008,Electronics,14,1360.07,698.61,661.46,0.2197
2024-05-07,S009,Kids,6,555.29,346.45,208.84,0.2197
2024-05-07,S010,Womens,2,154.51,81.55,72.96,0.0461
2024-05-07,S011,Shoes,15,565.98,363.29,202.69,0.1498
2024-05-07,S012,Womens,5,616.54,429.76,186.78,-0.0115
2024-05-07,S013,Home,1,141.51,69.59,71.92,0.1371
2024-05-07,S014,Womens,6,673.74,311.36,362.38,0.1105
2024-05-07,S015,Mens,21,1264.0,729.74,534.26,0.0629
2024-05-07,S016,Electronics,4,581.64,401.85,179.79,0.0275
2024-05-07,S017,Home,2,140.22,72.7,67.52,-0.0975
2024-05-07,S018,Kids,12,432.59,242.45,190.14,0.0525
2024-05-07,S019,Electronics,23,1711.12,971.16,739.96,0.1578
2024-05-07,S020,Kids,23,2352.92,1619.28,733.64,0.1678
2024-05-08,S001,Electronics,14,838.07,475.72,362.35,-0.0242
2024-05-08,S002,Home,14,1771.65,1121.16,650.49,0.2457
2024-05-08,S003,Shoes,16,2129.98,1366.71,763.27,-0.0051
2024-05-08,S004,Shoes,3,87.15,56.42,30.73,0.0629
2024-05-08,S005,Mens,18,1863.54,1137.51,726.03,-0.0662
2024-05-08,S006,Home,3,220.62,130.69,89.93,0.2006
2024-05-08,S007,Home,16,1868.22,1045.88,822.34,0.1484
2024-05-08,S008,Home,19,1942.64,891.06,1051.58,0.2056
2024-05-08,S009,Electronics,6,611.28,412.95,198.33,0.0533
2024-05-08,S010,Womens,22,2902.4,1844.78,1057.62,0.2296
2024-05-08,S011,Shoes,6,399.68,224.52,175.16,-0.0476
2024-05-08,S012,Mens,24,1541.12,996.37,544.75,-0.1014
2024-05-08,S013,Home,17,724.23,341.17,383.06,0.098
2024-05-08,S014,Womens,2,73.19,33.2,39.99,0.1628
2024-05-08,S015,Womens,21,774.33,491.61,282.72,0.0234
2024-05-08,S016,Kids,16,1582.19,782.58,799.61,0.1528
2024-05-08,S017,Mens,13,1878.27,878.97,999.3,0.0818
2024-05-08,S018,Shoes,12,199.29,114.52,84.77,-0.01
2024-05-08,S019,Shoes,17,734.07,419.49,314.58,-0.1156
2024-05-08,S020,Womens,24,1042.15,557.22,484.93,0.0747
2024-05-09,S001,Mens,20,1305.25,678.75,626.5,-0.0405
2024-05-09,S002,Womens,15,883.95,441.85,442.1,0.1035
2024-05-09,S003,Shoes,8,471.9,240.39,231.51,0.0642
2024-05-09,S004,Mens,22,2366.54,1505.36,861.18,0.1838
2024-05-09,S005,Home,5,495.23,246.21,249.02,0.0776
2024-05-09,S006,Electronics,11,1328.7,698.18,630.52,0.055
2024-05-09,S007,Home,13,1633.19,1045.81,587.38,0.2452
2024-05-09,S008,Electronics,6,719.08,364.63,354.45,-0.1401
2024-05-09,S009,Shoes,21,826.99,380.09,446.9,-0.04
2024-05-09,S010,Electronics,17,1246.96,769.35,477.61,0.0218
2024-05-09,S011,Kids,17,1235.33,587.38,647.95,0.0474
2024-05-09,S012,Home,8,412.84,216.4,196.44,0.1868
2024-05-09,S013,Shoes,23,1711.65,1110.85,600.8,0.0939
2024-05-09,S014,Electronics,13,522.74,301.91,220.83,0.0616
2024-05-09,S015,Kids,22,1703.61,885.64,817.97,-0.0576
2024-05-09,S016,Electronics,9,342.78,190.75,152.03,-0.0751
2024-05-09,S017,Electronics,6,474.24,255.04,219.2,-0.0056
2024-05-09,S018,Shoes,6,538.56,339.01,199.55,0.2088
2024-05-09,S019,Shoes,21,385.52,209.8,175.72,0.2083
2024-05-09,S020,Electronics,19,2391.05,1402.27,988.78,-0.0147
2024-05-10,S001,Shoes,15,1427.44,716.59,710.85,-0.0205
2024-05-10,S002,Electronics,22,2948.19,1719.45,1228.74,0.1536
2024-05-10,S003,Home,7,212.51,103.0,109.51,-0.03
2024-05-10,S004,Kids,15,720.34,462.02,258.32,-0.1223
2024-05-10,S005,Mens,19,2065.69,1390.52,675.17,0.1035
2024-05-10,S006,Mens,7,686.29,316.96,369.33,0.0951
2024-05-10,S007,Kids,22,3016.83,1715.89,1300.94,-0.0604
2024-05-10,S008,Mens,23,1133.78,597.1,536.68,0.1837
2024-05-10,S009,Womens,22,965.74,539.09,426.65,-0.0709
2024-05-10,S010,Mens,8,245.34,111.82,133.52,-0.1295
